time,number,location,x,y
21:27,1653,dairy,44,41
21:27,6531,drinks,16,38
21:27,9953,fruit,103,25
21:27,7024,entrance,82,3
21:28,804,dairy,43,38
21:28,2709,dairy,38,39
21:28,1653,dairy,44,41
21:28,6531,drinks,16,38
21:28,9953,fruit,103,25
21:28,7024,drinks,8,38
21:28,2774,entrance,101,4
21:29,804,dairy,43,38
21:29,2709,dairy,38,39
21:29,1653,dairy,44,41
21:29,6531,drinks,16,38
21:29,9953,entrance,90,13
21:29,7024,drinks,8,38
21:29,2774,drinks,19,41
21:29,2544,entrance,103,12
21:30,804,entrance,116,3
21:30,2709,entrance,76,10
21:30,1653,dairy,44,41
21:30,6531,drinks,16,38
21:30,9953,drinks,20,43
21:30,7024,drinks,8,38
21:30,2774,fruit,97,27
21:30,2544,dairy,36,35
21:30,7105,entrance,97,2
21:31,804,fruit,92,36
21:31,2709,drinks,16,43
21:31,1653,drinks,10,27
21:31,6531,drinks,16,38
21:31,9953,drinks,20,43
21:31,7024,drinks,8,38
21:31,2544,checkout,29,2
21:31,7105,spices,65,28
21:31,159,entrance,105,12
21:32,804,drinks,13,25
21:32,1653,drinks,10,27
21:32,6531,drinks,16,38
21:32,9953,spices,66,44
21:32,2544,checkout,29,2
21:32,7105,dairy,44,30
21:32,159,spices,71,27
21:32,9838,entrance,83,9
21:33,804,dairy,40,42
21:33,1653,drinks,10,27
21:33,6531,drinks,16,38
21:33,9953,fruit,96,42
21:33,7105,dairy,44,30
21:33,159,drinks,10,29
21:33,9911,entrance,88,9
21:34,804,dairy,40,42
21:34,1653,drinks,10,27
21:34,6531,drinks,16,38
21:34,9953,dairy,40,41
21:34,7105,dairy,44,30
21:34,159,drinks,10,29
21:34,9911,drinks,17,35
21:34,5334,entrance,106,6
21:35,1653,checkout,14,4
21:35,6531,drinks,16,38
21:35,9953,dairy,40,41
21:35,7105,drinks,18,30
21:35,159,entrance,115,1
21:35,9911,drinks,17,35
21:35,5334,dairy,48,38
21:35,9613,entrance,82,4
21:36,6531,checkout,52,12
21:36,7105,fruit,101,43
21:36,159,fruit,102,38
21:36,9911,drinks,17,35
21:36,9613,fruit,99,41
21:36,6493,entrance,95,4
21:37,7105,fruit,101,43
21:37,159,fruit,102,38
21:37,9911,spices,77,28
21:37,9613,entrance,99,2
21:37,4585,entrance,101,6
21:38,7105,fruit,101,43
21:38,159,entrance,105,6
21:38,9911,entrance,109,6
21:38,4585,spices,62,30
21:38,9048,entrance,96,3
21:39,7105,fruit,101,43
21:39,9911,fruit,101,30
21:39,4585,entrance,112,8
21:39,9048,spices,76,41
21:39,2130,entrance,87,11
21:40,7105,dairy,38,35
21:40,9911,fruit,101,30
21:40,4585,dairy,47,32
21:40,9048,spices,76,41
21:40,2130,dairy,46,44
21:40,7003,entrance,93,6
21:41,7105,drinks,19,35
21:41,9911,fruit,101,30
21:41,4585,dairy,47,32
21:41,9048,fruit,100,28
21:41,2130,drinks,12,25
21:41,7003,fruit,95,26
21:41,7543,entrance,81,11
21:42,7105,drinks,19,35
21:42,4585,dairy,47,32
21:42,2130,fruit,102,39
21:42,7003,drinks,16,43
21:42,7543,dairy,46,37
21:42,5765,entrance,78,5
21:43,7105,drinks,19,35
21:43,4585,dairy,47,32
21:43,2130,fruit,102,39
21:43,7003,entrance,88,7
21:43,7543,drinks,10,40
21:43,5765,dairy,40,34
21:43,4495,entrance,99,9
21:44,4585,entrance,100,11
21:44,2130,fruit,102,39
21:44,7003,fruit,103,27
21:44,7543,drinks,10,40
21:44,4495,dairy,35,34
21:44,4121,entrance,119,10
21:45,4585,fruit,95,34
21:45,2130,dairy,38,43
21:45,7543,checkout,13,9
21:45,4495,dairy,35,34
21:45,4121,dairy,39,38
21:45,243,entrance,107,6
21:46,4585,dairy,42,26
21:46,2130,dairy,38,43
21:46,4495,dairy,35,34
21:46,4121,dairy,39,38
21:46,243,fruit,102,39
21:46,3551,entrance,75,12
21:47,4585,dairy,42,26
21:47,2130,entrance,102,5
21:47,4495,entrance,103,2
21:47,4121,dairy,39,38
21:47,243,fruit,102,39
21:47,3551,dairy,40,37
21:47,9570,entrance,98,4
21:48,4585,dairy,42,26
21:48,4495,dairy,49,35
21:48,4121,dairy,39,38
21:48,243,fruit,102,39
21:48,3551,dairy,40,37
21:48,5886,entrance,75,0
21:49,4585,spices,72,27
21:49,4495,dairy,49,35
21:49,4121,dairy,39,38
21:49,243,fruit,102,39
21:49,3551,entrance,81,4
21:49,5886,dairy,44,41
21:49,4695,entrance,96,11
21:50,4495,drinks,19,29
21:50,4121,dairy,39,38
21:50,243,entrance,70,5
21:50,3551,drinks,16,36
21:50,5886,drinks,9,34
21:50,4695,entrance,96,11
21:50,2219,entrance,84,6
21:51,4495,drinks,19,29
21:51,4121,dairy,39,38
21:51,243,fruit,93,27
21:51,3551,drinks,16,36
21:51,5886,drinks,9,34
21:51,4695,dairy,43,35
21:51,2219,fruit,96,34
21:51,8466,entrance,76,4
21:52,4495,drinks,19,29
21:52,4121,dairy,39,38
21:52,243,spices,75,30
21:52,3551,dairy,40,36
21:52,5886,spices,71,26
21:52,4695,dairy,43,35
21:52,2219,entrance,99,6
21:52,8325,entrance,99,14
21:53,4495,drinks,19,29
21:53,4121,dairy,39,38
21:53,243,dairy,43,27
21:53,3551,dairy,40,36
21:53,5886,dairy,45,36
21:53,4695,dairy,43,35
21:53,8325,dairy,40,35
21:53,5743,entrance,82,12
21:54,4495,dairy,40,34
21:54,4121,fruit,93,31
21:54,243,dairy,43,27
21:54,5886,dairy,45,36
21:54,4695,dairy,43,35
21:54,8325,dairy,40,35
21:54,5743,drinks,19,35
21:54,8965,entrance,72,1
21:55,4495,spices,70,36
21:55,4121,spices,75,26
21:55,243,spices,71,43
21:55,5886,entrance,92,12
21:55,4695,dairy,43,35
21:55,8325,dairy,40,35
21:55,8965,fruit,93,35
21:55,9182,entrance,92,6
21:56,4495,spices,70,36
21:56,4121,entrance,106,0
21:56,243,spices,71,43
21:56,5886,drinks,13,38
21:56,4695,dairy,43,35
21:56,8325,dairy,40,35
21:56,8965,dairy,44,26
21:56,7485,entrance,86,12
21:57,4495,drinks,20,43
21:57,4121,dairy,47,34
21:57,243,fruit,92,27
21:57,5886,drinks,13,38
21:57,4695,dairy,43,35
21:57,8325,dairy,40,35
21:57,7485,dairy,44,26
21:57,4817,entrance,111,0
21:58,4495,dairy,40,27
21:58,4121,drinks,16,37
21:58,243,fruit,92,27
21:58,4695,fruit,94,29
21:58,8325,dairy,40,35
21:58,7485,dairy,44,26
21:58,4817,dairy,38,31
21:58,4281,entrance,106,0
21:59,4495,fruit,92,41
21:59,4121,dairy,42,28
21:59,243,entrance,93,8
21:59,4695,dairy,44,34
21:59,8325,entrance,73,9
21:59,7485,entrance,95,10
21:59,4817,dairy,38,31
21:59,4281,entrance,106,0
21:59,6934,entrance,95,14
07:00,6683,entrance,74,2
07:00,514,entrance,79,11
07:00,5612,entrance,86,7
07:00,6689,entrance,92,8
07:00,7558,entrance,112,4
07:01,7558,spices,74,35
07:01,650,entrance,118,8
07:02,7558,dairy,49,43
07:02,650,spices,77,34
07:02,7053,entrance,114,2
07:03,7558,spices,63,30
07:03,650,dairy,47,43
07:03,7053,dairy,35,44
07:03,3239,entrance,115,5
07:04,7558,spices,63,30
07:04,650,dairy,47,43
07:04,7053,dairy,35,44
07:04,3239,drinks,16,28
07:04,3129,entrance,73,6
07:05,650,dairy,47,43
07:05,7053,spices,76,42
07:05,3239,entrance,95,0
07:05,3129,dairy,37,42
07:05,63,entrance,117,8
07:06,650,dairy,47,43
07:06,7053,spices,76,42
07:06,3129,checkout,6,7
07:06,63,spices,72,28
07:06,5966,entrance,83,5
07:07,650,fruit,96,30
07:07,3129,checkout,6,7
07:07,63,entrance,94,2
07:07,5966,drinks,20,31
07:07,7968,entrance,75,3
07:08,650,fruit,96,30
07:08,63,entrance,94,2
07:08,5966,drinks,20,31
07:08,7968,drinks,17,30
07:08,9502,entrance,105,13
07:09,650,dairy,49,43
07:09,63,fruit,102,39
07:09,5966,entrance,95,4
07:09,7968,drinks,17,30
07:09,9502,fruit,93,40
07:09,988,entrance,101,10
07:10,650,dairy,49,43
07:10,5966,dairy,38,33
07:10,7968,spices,73,34
07:10,9502,fruit,93,40
07:10,988,dairy,37,31
07:10,6857,entrance,73,4
07:11,650,dairy,49,43
07:11,5966,spices,72,25
07:11,7968,spices,73,34
07:11,9502,spices,71,44
07:11,988,fruit,99,36
07:11,6857,spices,62,39
07:11,1062,entrance,98,3
07:12,650,dairy,49,43
07:12,5966,entrance,100,7
07:12,7968,fruit,96,38
07:12,9502,entrance,105,6
07:12,988,fruit,99,36
07:12,6857,drinks,9,28
07:12,1062,fruit,95,43
07:12,25,entrance,70,14
07:13,650,fruit,92,35
07:13,5966,fruit,93,38
07:13,7968,dairy,49,36
07:13,9502,dairy,37,35
07:13,988,spices,73,29
07:13,6857,drinks,9,28
07:13,1062,fruit,95,43
07:13,25,fruit,92,40
07:13,7347,entrance,113,0
07:14,650,dairy,47,36
07:14,5966,dairy,39,44
07:14,9502,dairy,37,35
07:14,6857,drinks,9,28
07:14,1062,dairy,40,39
07:14,25,entrance,99,3
07:14,7347,drinks,13,30
07:14,3900,entrance,110,3
07:15,650,dairy,47,36
07:15,5966,dairy,39,44
07:15,6857,dairy,37,33
07:15,1062,dairy,40,39
07:15,7347,drinks,13,30
07:15,3900,drinks,17,32
07:15,2323,entrance,70,1
07:16,650,dairy,47,36
07:16,5966,dairy,39,44
07:16,6857,entrance,105,6
07:16,1062,spices,73,36
07:16,7347,spices,62,43
07:16,3900,entrance,79,10
07:16,6224,entrance,110,9
07:17,5966,entrance,111,12
07:17,6857,dairy,39,35
07:17,1062,drinks,13,41
07:17,7347,drinks,11,31
07:17,3900,fruit,94,40
07:17,6224,dairy,43,44
07:17,843,entrance,109,2
07:18,5966,drinks,15,25
07:18,6857,dairy,39,35
07:18,7347,checkout,29,10
07:18,3900,fruit,94,40
07:18,6224,dairy,43,44
07:18,843,fruit,104,26
07:18,3211,entrance,102,10
07:19,6857,dairy,39,35
07:19,3900,entrance,100,1
07:19,6224,dairy,43,44
07:19,843,entrance,106,13
07:19,1663,entrance,113,2
07:20,6857,dairy,39,35
07:20,3900,drinks,12,36
07:20,843,fruit,102,34
07:20,1663,dairy,42,27
07:20,8825,entrance,97,13
07:21,6857,drinks,16,37
07:21,3900,drinks,12,36
07:21,843,fruit,102,34
07:21,1663,drinks,20,29
07:21,3653,entrance,89,3
07:22,6857,spices,71,40
07:22,843,spices,66,32
07:22,1663,drinks,20,29
07:22,3653,fruit,98,32
07:00,1791,entrance,107,2
07:01,1791,spices,76,26
07:01,8403,entrance,114,4
07:02,1791,drinks,14,32
07:02,8403,drinks,13,38
07:02,4365,entrance,90,14
07:03,8403,checkout,11,1
07:03,4365,dairy,44,35
07:03,6669,entrance,81,4
07:04,4365,spices,73,36
07:04,9219,entrance,116,12
07:05,4365,drinks,11,44
07:05,9219,dairy,37,26
07:05,5113,entrance,94,10
07:06,4365,dairy,36,31
07:06,9219,dairy,37,26
07:06,5113,dairy,43,25
07:06,5243,entrance,117,11
07:07,9219,dairy,37,26
07:07,5113,drinks,10,38
07:07,7738,entrance,93,1
07:08,9219,dairy,37,26
07:08,5113,fruit,96,27
07:08,8934,entrance,101,12
07:09,9219,entrance,87,3
07:09,5113,dairy,48,27
07:09,8934,spices,75,35
07:09,3080,entrance,84,11
07:10,9219,drinks,20,29
07:10,5113,dairy,48,27
07:10,8934,spices,75,35
07:10,3080,fruit,102,40
07:10,9118,entrance,97,14
07:11,5113,dairy,48,27
07:11,8934,spices,75,35
07:11,3080,entrance,82,4
07:11,9118,fruit,93,25
07:11,9213,entrance,97,3
07:12,5113,spices,70,40
07:12,8934,spices,75,35
07:12,3080,drinks,19,37
07:12,9118,spices,73,40
07:12,9213,dairy,46,42
07:12,6920,entrance,110,6
07:13,5113,dairy,46,32
07:13,3080,checkout,42,14
07:13,9118,spices,73,40
07:13,9213,dairy,46,42
07:13,6920,drinks,17,28
07:13,8935,entrance,91,4
07:14,5113,drinks,19,44
07:14,9118,checkout,17,8
07:14,9213,dairy,46,42
07:14,6920,drinks,17,28
07:14,8935,spices,69,28
07:14,43,entrance,75,5
07:15,5113,spices,75,29
07:15,9213,dairy,46,42
07:15,6920,drinks,17,28
07:15,8935,fruit,93,26
07:15,43,drinks,10,28
07:15,6698,entrance,90,13
07:16,5113,fruit,91,34
07:16,9213,dairy,46,42
07:16,6920,drinks,17,28
07:16,8935,fruit,93,26
07:16,43,fruit,98,43
07:16,9823,entrance,106,3
07:17,5113,fruit,91,34
07:17,9213,dairy,46,42
07:17,6920,drinks,17,28
07:17,8935,spices,65,35
07:17,43,dairy,40,41
07:17,9823,spices,62,25
07:17,5902,entrance,110,9
07:18,5113,entrance,79,0
07:18,9213,spices,63,41
07:18,8935,spices,65,35
07:18,43,dairy,40,41
07:18,9823,drinks,15,32
07:18,5902,fruit,103,29
07:18,9351,entrance,85,11
07:19,5113,dairy,38,33
07:19,9213,dairy,47,33
07:19,8935,fruit,104,29
07:19,43,drinks,11,36
07:19,9823,entrance,118,8
07:19,5902,dairy,39,37
07:19,4765,entrance,115,7
07:20,5113,dairy,38,33
07:20,9213,dairy,47,33
07:20,8935,fruit,104,29
07:20,9823,dairy,40,28
07:20,5902,dairy,39,37
07:20,4765,dairy,48,32
07:20,1641,entrance,118,9
07:21,5113,dairy,38,33
07:21,9213,dairy,47,33
07:21,8935,dairy,36,30
07:21,5902,fruit,91,27
07:21,4765,fruit,96,26
07:21,1641,entrance,118,9
07:21,7107,entrance,105,6
07:22,5113,dairy,38,33
07:22,9213,dairy,47,33
07:22,5902,checkout,8,9
07:22,4765,drinks,11,36
07:22,1641,drinks,9,33
07:22,7107,dairy,39,37
07:22,943,entrance,113,2
07:23,5113,dairy,38,33
07:23,9213,drinks,9,27
07:23,4765,entrance,80,12
07:23,1641,drinks,9,33
07:23,943,dairy,37,34
07:23,1917,entrance,104,14
07:24,5113,dairy,38,33
07:24,9213,drinks,9,27
07:24,4765,fruit,101,41
07:24,1641,spices,71,36
07:24,943,dairy,37,34
07:24,1917,dairy,47,28
07:24,3308,entrance,83,13
07:25,5113,dairy,38,33
07:25,9213,drinks,9,27
07:25,1641,entrance,116,7
07:25,943,entrance,104,1
07:25,1917,dairy,47,28
07:25,3308,fruit,100,39
07:25,874,entrance,86,12
07:26,5113,dairy,38,33
07:26,9213,drinks,9,27
07:26,1641,dairy,45,39
07:26,943,fruit,98,39
07:26,1917,entrance,93,7
07:26,3308,drinks,11,32
07:26,874,dairy,46,28
07:26,8840,entrance,94,3
07:27,5113,dairy,38,33
07:27,9213,drinks,9,27
07:27,1641,dairy,45,39
07:27,943,entrance,74,13
07:27,1917,fruit,94,39
07:27,3308,spices,63,38
07:27,874,dairy,46,28
07:27,8840,drinks,18,37
07:27,6989,entrance,103,11
07:28,5113,fruit,99,33
07:28,9213,entrance,78,2
07:28,1641,entrance,114,13
07:28,943,dairy,47,28
07:28,1917,fruit,94,39
07:28,3308,entrance,103,8
07:28,874,dairy,46,28
07:28,8840,drinks,18,37
07:28,6989,fruit,101,29
07:28,3038,entrance,112,5
07:29,5113,entrance,78,13
07:29,9213,fruit,93,25
07:29,1641,dairy,42,28
07:29,943,dairy,47,28
07:29,1917,fruit,94,39
07:29,3308,drinks,15,39
07:29,874,dairy,46,28
07:29,8840,spices,75,38
07:29,3038,spices,66,43
07:29,4418,entrance,94,13
07:30,5113,dairy,37,28
07:30,1641,dairy,42,28
07:30,943,dairy,47,28
07:30,1917,fruit,94,39
07:30,3308,drinks,15,39
07:30,874,dairy,46,28
07:30,8840,dairy,42,27
07:30,3038,entrance,80,11
07:30,4418,fruit,94,42
07:30,5860,entrance,101,11
07:31,5113,drinks,18,39
07:31,1641,dairy,42,28
07:31,943,dairy,47,28
07:31,1917,entrance,111,14
07:31,3308,drinks,15,39
07:31,874,spices,66,29
07:31,8840,dairy,42,27
07:31,4418,checkout,6,14
07:31,5860,dairy,40,33
07:31,2641,entrance,70,1
07:32,5113,fruit,103,25
07:32,1641,dairy,42,28
07:32,1917,drinks,17,41
07:32,3308,spices,77,38
07:32,874,spices,66,29
07:32,8840,drinks,14,40
07:32,5860,drinks,13,26
07:32,2641,fruit,103,42
07:32,3062,entrance,106,9
07:33,5113,spices,70,36
07:33,1641,dairy,42,28
07:33,1917,drinks,17,41
07:33,3308,spices,77,38
07:33,874,entrance,101,7
07:33,8840,drinks,14,40
07:33,5860,dairy,47,29
07:33,2641,fruit,103,42
07:33,9840,entrance,111,6
07:34,5113,fruit,98,43
07:34,1641,drinks,17,37
07:34,1917,entrance,106,3
07:34,3308,entrance,94,14
07:34,874,spices,77,31
07:34,8840,drinks,14,40
07:34,5860,fruit,90,35
07:34,2641,entrance,118,10
07:34,9840,dairy,36,43
07:34,7208,entrance,94,0
07:35,5113,dairy,41,25
07:35,1641,fruit,95,36
07:35,1917,fruit,94,26
07:35,3308,entrance,94,14
07:35,874,dairy,47,32
07:35,8840,entrance,112,9
07:35,5860,dairy,44,29
07:35,2641,dairy,36,25
07:35,9840,dairy,36,43
07:35,7132,entrance,101,10
07:36,5113,spices,67,44
07:36,1641,fruit,95,36
07:36,3308,drinks,16,25
07:36,874,dairy,47,32
07:36,8840,spices,75,37
07:36,5860,dairy,44,29
07:36,2641,dairy,36,25
07:36,9840,drinks,20,34
07:36,7132,spices,77,35
07:36,7239,entrance,79,14
07:37,5113,spices,67,44
07:37,3308,drinks,16,25
07:37,874,dairy,47,32
07:37,5860,dairy,44,29
07:37,2641,entrance,95,1
07:37,9840,drinks,20,34
07:37,7132,dairy,43,31
07:37,7239,fruit,99,37
07:37,6094,entrance,72,13
07:38,5113,drinks,13,25
07:38,3308,drinks,16,25
07:38,874,entrance,70,2
07:38,5860,dairy,44,29
07:38,2641,dairy,45,29
07:38,9840,dairy,38,30
07:38,7132,drinks,10,26
07:38,7239,fruit,99,37
07:38,6094,fruit,96,27
07:38,6514,entrance,72,3
07:39,5113,drinks,13,25
07:39,3308,drinks,16,25
07:39,874,spices,63,32
07:39,5860,dairy,44,29
07:39,2641,dairy,45,29
07:39,9840,dairy,38,30
07:39,7132,spices,69,37
07:39,7239,fruit,99,37
07:39,6094,fruit,96,27
07:39,6514,dairy,47,31
07:39,4205,entrance,118,10
07:40,5113,spices,75,25
07:40,3308,entrance,102,2
07:40,874,spices,63,32
07:40,5860,dairy,44,29
07:40,2641,dairy,45,29
07:40,9840,dairy,38,30
07:40,7132,spices,69,37
07:40,7239,drinks,17,41
07:40,6094,fruit,96,27
07:40,6514,dairy,47,31
07:40,4205,drinks,10,41
07:40,92,entrance,119,1
07:41,5113,spices,75,25
07:41,3308,entrance,102,2
07:41,874,drinks,20,38
07:41,5860,entrance,70,10
07:41,2641,dairy,45,29
07:41,9840,entrance,110,14
07:41,7132,spices,69,37
07:41,7239,fruit,100,29
07:41,6094,fruit,96,27
07:41,6514,dairy,47,31
07:41,4205,fruit,104,28
07:41,92,drinks,10,27
07:41,9227,entrance,100,2
07:42,5113,fruit,99,38
07:42,3308,spices,63,33
07:42,874,dairy,48,40
07:42,5860,spices,71,41
07:42,2641,dairy,45,29
07:42,7132,fruit,90,29
07:42,7239,dairy,35,35
07:42,6094,spices,75,40
07:42,6514,entrance,104,3
07:42,4205,fruit,104,28
07:42,92,spices,68,32
07:42,9227,fruit,95,40
07:42,4460,entrance,74,4
07:43,5113,entrance,113,12
07:43,874,fruit,96,40
07:43,5860,drinks,13,25
07:43,2641,entrance,95,4
07:43,7132,entrance,103,14
07:43,6094,spices,75,40
07:43,4205,fruit,104,28
07:43,9227,spices,63,26
07:43,4460,fruit,102,34
07:43,1849,entrance,91,4
07:44,874,drinks,20,28
07:44,5860,drinks,13,25
07:44,7132,dairy,35,43
07:44,6094,spices,75,40
07:44,9227,drinks,17,43
07:44,4460,fruit,102,34
07:44,1849,spices,70,35
07:44,5241,entrance,103,8
07:45,5860,dairy,48,39
07:45,7132,dairy,35,43
07:45,6094,dairy,45,31
07:45,9227,spices,66,26
07:45,4460,entrance,87,5
07:45,1849,entrance,105,8
07:45,5241,dairy,43,34
07:45,1590,entrance,90,7
07:46,5860,dairy,48,39
07:46,7132,dairy,35,43
07:46,6094,dairy,45,31
07:46,9227,spices,66,26
07:46,4460,dairy,40,42
07:46,1849,spices,74,43
07:46,5241,dairy,43,34
07:46,1590,drinks,15,37
07:46,5933,entrance,72,13
07:47,5860,dairy,48,39
07:47,7132,dairy,35,43
07:47,6094,dairy,45,31
07:47,9227,dairy,49,31
07:47,4460,dairy,40,42
07:47,1849,entrance,77,6
07:47,5241,entrance,94,10
07:47,1590,entrance,113,13
07:47,3711,entrance,107,11
07:48,5860,dairy,48,39
07:48,7132,drinks,16,26
07:48,6094,dairy,45,31
07:48,4460,dairy,40,42
07:48,1849,fruit,101,39
07:48,1590,checkout,48,4
07:48,3711,fruit,98,44
07:48,6721,entrance,93,12
07:49,5860,fruit,92,28
07:49,7132,entrance,117,5
07:49,6094,dairy,45,31
07:49,4460,fruit,96,30
07:49,1849,fruit,101,39
07:49,3711,fruit,98,44
07:49,6721,fruit,100,30
07:49,8247,entrance,113,8
07:50,7132,fruit,91,34
07:50,6094,dairy,45,31
07:50,4460,fruit,96,30
07:50,1849,dairy,43,40
07:50,3711,fruit,98,44
07:50,6721,fruit,100,30
07:50,8247,drinks,12,26
07:50,5572,entrance,94,10
07:51,7132,fruit,91,34
07:51,6094,dairy,45,31
07:51,4460,fruit,96,30
07:51,1849,dairy,43,40
07:51,3711,fruit,98,44
07:51,6721,fruit,100,30
07:51,8247,drinks,12,26
07:51,5572,fruit,103,25
07:51,645,entrance,109,14
07:52,7132,spices,62,35
07:52,6094,dairy,45,31
07:52,4460,entrance,110,2
07:52,3711,fruit,98,44
07:52,6721,fruit,100,30
07:52,8247,dairy,43,27
07:52,5572,entrance,94,14
07:52,645,dairy,45,31
07:52,7534,entrance,79,7
07:53,7132,fruit,104,32
07:53,6094,dairy,45,31
07:53,4460,fruit,104,35
07:53,3711,fruit,98,44
07:53,6721,fruit,100,30
07:53,8247,drinks,8,43
07:53,5572,spices,74,37
07:53,645,entrance,100,13
07:53,3702,entrance,114,5
07:54,7132,fruit,104,32
07:54,6094,dairy,45,31
07:54,4460,fruit,104,35
07:54,3711,drinks,16,38
07:54,6721,fruit,100,30
07:54,5572,checkout,38,5
07:54,645,dairy,41,41
07:54,3702,dairy,37,42
07:54,2555,entrance,82,6
07:55,7132,spices,68,25
07:55,6094,dairy,45,31
07:55,3711,checkout,23,10
07:55,5572,checkout,38,5
07:55,645,fruit,90,27
07:55,3702,fruit,98,39
07:55,2555,fruit,97,25
07:55,8487,entrance,109,10
07:56,7132,entrance,80,9
07:56,3711,checkout,23,10
07:56,645,fruit,90,27
07:56,3702,fruit,98,39
07:56,2555,fruit,97,25
07:56,8487,spices,70,43
07:56,3961,entrance,119,1
07:57,7132,spices,64,34
07:57,645,entrance,109,0
07:57,3702,fruit,98,39
07:57,2555,fruit,97,25
07:57,3961,drinks,11,25
07:57,8805,entrance,109,1
07:58,645,dairy,47,28
07:58,3702,fruit,98,39
07:58,2555,dairy,39,40
07:58,3961,drinks,11,25
07:58,8805,drinks,16,42
07:58,9599,entrance,83,3
07:59,645,dairy,47,28
07:59,3702,dairy,49,41
07:59,2555,dairy,39,40
07:59,3961,drinks,11,25
07:59,8805,entrance,88,13
07:59,9599,dairy,40,39
07:59,1805,entrance,109,3
08:00,645,dairy,47,28
08:00,3702,dairy,49,41
08:00,2555,dairy,39,40
08:00,8805,drinks,20,35
08:00,9599,spices,63,29
08:00,1805,dairy,44,30
08:00,5462,entrance,117,4
08:01,645,dairy,47,28
08:01,3702,entrance,94,2
08:01,2555,fruit,90,41
08:01,8805,drinks,20,35
08:01,9599,dairy,40,37
08:01,1805,dairy,44,30
08:01,5462,dairy,37,31
08:01,6137,entrance,76,9
08:02,645,dairy,47,28
08:02,3702,spices,63,30
08:02,2555,entrance,88,6
08:02,8805,dairy,43,41
08:02,9599,dairy,40,37
08:02,1805,drinks,18,40
08:02,5462,dairy,37,31
08:02,6137,fruit,92,37
08:02,7535,entrance,82,12
08:03,645,dairy,47,28
08:03,3702,drinks,8,32
08:03,2555,spices,69,39
08:03,8805,entrance,79,3
08:03,9599,dairy,40,37
08:03,1805,dairy,44,28
08:03,6137,drinks,14,38
08:03,575,entrance,93,5
08:04,645,fruit,102,28
08:04,3702,entrance,83,12
08:04,2555,entrance,80,6
08:04,8805,dairy,36,29
08:04,9599,dairy,40,37
08:04,1805,dairy,44,28
08:04,6137,drinks,14,38
08:04,575,spices,64,27
08:04,7098,entrance,84,8
08:05,3702,dairy,44,27
08:05,2555,fruit,101,36
08:05,8805,drinks,18,37
08:05,9599,dairy,40,37
08:05,1805,dairy,44,28
08:05,6137,dairy,42,43
08:05,575,spices,64,27
08:05,7098,fruit,90,32
08:05,8835,entrance,98,2
08:06,3702,spices,76,41
08:06,2555,fruit,101,36
08:06,8805,dairy,46,32
08:06,9599,dairy,40,37
08:06,1805,entrance,94,4
08:06,6137,dairy,42,43
08:06,575,dairy,35,30
08:06,7098,dairy,36,42
08:06,8835,fruit,101,32
08:06,2586,entrance,112,14
08:07,3702,spices,76,41
08:07,2555,fruit,101,36
08:07,8805,dairy,46,32
08:07,9599,dairy,40,37
08:07,1805,dairy,48,29
08:07,6137,spices,76,44
08:07,575,dairy,35,30
08:07,7098,dairy,36,42
08:07,8835,entrance,89,8
08:07,1020,entrance,75,12
08:08,3702,fruit,93,33
08:08,2555,entrance,98,10
08:08,8805,dairy,46,32
08:08,9599,dairy,40,37
08:08,1805,entrance,107,10
08:08,6137,dairy,36,44
08:08,575,dairy,35,30
08:08,7098,dairy,36,42
08:08,8835,fruit,93,41
08:08,1020,fruit,101,34
08:08,265,entrance,102,4
08:09,3702,fruit,93,33
08:09,2555,drinks,18,36
08:09,8805,dairy,46,32
08:09,9599,dairy,40,37
08:09,1805,fruit,97,30
08:09,6137,entrance,85,5
08:09,575,entrance,81,4
08:09,7098,drinks,16,26
08:09,8835,fruit,93,41
08:09,265,dairy,46,29
08:09,3537,entrance,109,6
08:10,3702,entrance,72,11
08:10,2555,fruit,104,41
08:10,8805,dairy,46,32
08:10,9599,fruit,104,44
08:10,6137,fruit,100,29
08:10,575,fruit,91,41
08:10,7098,spices,67,33
08:10,8835,fruit,93,41
08:10,265,spices,75,43
08:10,3537,dairy,48,40
08:10,753,entrance,77,11
08:11,3702,dairy,36,34
08:11,2555,fruit,104,41
08:11,8805,dairy,46,32
08:11,9599,fruit,104,44
08:11,6137,dairy,38,44
08:11,575,entrance,116,2
08:11,7098,dairy,35,33
08:11,8835,fruit,93,41
08:11,265,dairy,48,37
08:11,3537,entrance,80,8
08:11,753,drinks,19,35
08:11,2788,entrance,85,12
08:12,3702,drinks,9,41
08:12,2555,entrance,96,2
08:12,8805,dairy,46,32
08:12,6137,dairy,38,44
08:12,575,fruit,101,38
08:12,7098,entrance,70,2
08:12,8835,fruit,93,41
08:12,265,entrance,103,5
08:12,3537,dairy,44,42
08:12,753,fruit,94,29
08:12,2788,drinks,8,28
08:12,3712,entrance,86,3
08:13,3702,dairy,40,32
08:13,2555,dairy,40,39
08:13,8805,dairy,46,32
08:13,6137,dairy,38,44
08:13,7098,fruit,99,38
08:13,8835,fruit,93,41
08:13,265,fruit,101,37
08:13,3537,dairy,44,42
08:13,753,fruit,94,29
08:13,3712,dairy,35,27
08:13,8723,entrance,77,5
08:14,3702,spices,76,28
08:14,2555,dairy,40,39
08:14,8805,drinks,17,31
08:14,6137,fruit,99,36
08:14,7098,drinks,16,33
08:14,8835,fruit,93,41
